client_id,age,situation_familiale,profession,region,anciennete_mois,produit_principal,niveau_couverture,canal_souscription,prime_mensuelle_eur,nb_sinistres_12m,montant_sinistres_eur,nb_appels_support_12m,nb_avenants_contrat,retard_paiement_nb,score_satisfaction,resiliation_anterieure,date_souscription,date_derniere_interaction,churned
CLT00523,45,Veuf/Veuve,Fonctionnaire,Hauts-de-France,84,Multirisque Pro,Confort,Agence,256.34,1,1015.81,1.0,1,3,4.0,0,2022-05-02,2023-09-23,0
CLT00524,63,Célibataire,Sans emploi,Grand Est,24,Assurance Auto,Essentiel,Téléphone,91.52,0,0.0,2.0,1,0,,0,2023-07-17,2023-07-17,0
CLT00525,43,Veuf/Veuve,Fonctionnaire,Occitanie,36,Assurance Auto,Premium,Courtier,171.55,0,0.0,0.0,2,0,5.0,1,2023-01-08,2023-03-04,1
CLT00526,22,Marié(e),Retraité,Hauts-de-France,36,Assurance Habitation,Confort,Courtier,64.06,1,589.21,1.0,1,0,1.0,0,2022-04-27,2022-08-04,0
CLT00527,64,Marié(e),Sans emploi,Bretagne,12,Assurance Habitation,Essentiel,Courtier,51.16,2,1515.63,,2,2,5.0,0,2023-06-19,2023-12-27,0
CLT00528,53,En couple,Retraité,Hauts-de-France,36,Assurance Auto,Essentiel,Web,87.63,0,0.0,1.0,3,1,5.0,0,2022-04-20,2023-01-05,0
CLT00529,74,Veuf/Veuve,Indépendant,PACA,120,Multirisque Pro,Essentiel,Web,176.12,0,0.0,1.0,2,0,5.0,0,2023-04-14,2024-06-09,0
CLT00530,54,Veuf/Veuve,Salarié,PACA,48,Assurance Habitation,Premium,Courtier,82.14,0,0.0,4.0,0,1,4.0,0,2023-10-11,2023-12-13,0
CLT00531,37,Célibataire,Sans emploi,Hauts-de-France,168,Assurance Vie,Confort,Web,85.46,1,1959.99,1.0,0,2,5.0,1,2022-02-19,2023-09-08,0
CLT00532,39,En couple,Indépendant,Auvergne-Rhône-Alpes,132,Assurance Vie,Premium,Téléphone,104.9,0,0.0,0.0,3,0,5.0,1,2022-04-17,2023-05-18,0
CLT00533,42,Veuf/Veuve,Sans emploi,Grand Est,168,Multirisque Pro,Premium,Courtier,373.86,0,0.0,4.0,2,0,3.0,0,2023-12-11,2024-06-23,0
CLT00534,36,Marié(e),Retraité,Bretagne,168,Assurance Habitation,Confort,Téléphone,71.72,0,0.0,1.0,1,0,4.0,0,2022-05-17,2022-10-05,0
CLT00535,46,En couple,Indépendant,Bretagne,84,Assurance Vie,Premium,Courtier,119.32,0,0.0,1.0,2,0,2.0,0,2022-08-03,2024-05-03,1
CLT00536,66,En couple,Sans emploi,Auvergne-Rhône-Alpes,96,Assurance Santé,Premium,Courtier,216.36,0,0.0,0.0,0,0,5.0,0,2023-07-10,2024-06-29,0
CLT00537,25,Veuf/Veuve,Sans emploi,Bretagne,12,Assurance Santé,Premium,Agence,213.36,1,1828.38,2.0,0,2,4.0,0,2023-08-08,2024-03-08,0
CLT00538,39,Célibataire,Salarié,Île-de-France,120,Multirisque Pro,Confort,Téléphone,254.29,2,2235.89,0.0,0,0,2.0,0,2023-01-26,2023-06-23,0
CLT00539,68,Marié(e),Indépendant,Occitanie,132,Assurance Auto,Premium,Agence,139.05,0,0.0,1.0,3,1,3.0,1,2022-10-21,2023-07-04,0
CLT00540,47,Célibataire,Fonctionnaire,Occitanie,168,Assurance Habitation,Essentiel,Courtier,53.39,0,0.0,1.0,1,0,5.0,0,2023-04-09,2023-05-31,0
CLT00541,24,En couple,Sans emploi,Grand Est,132,Multirisque Pro,Premium,Web,451.48,2,5920.3,2.0,1,1,4.0,0,2023-12-14,2024-02-25,0
CLT00542,22,Marié(e),Sans emploi,Grand Est,12,Assurance Auto,Confort,Téléphone,95.98,0,0.0,0.0,3,0,4.0,0,2022-02-25,2022-03-10,1
CLT00543,62,Marié(e),Sans emploi,Occitanie,168,Assurance Santé,Essentiel,Téléphone,124.92,0,0.0,0.0,1,0,1.0,0,2023-07-14,2024-05-17,0
CLT00544,47,Veuf/Veuve,Indépendant,Nouvelle-Aquitaine,132,Assurance Habitation,Premium,Web,95.81,2,2078.14,4.0,0,0,4.0,0,2023-12-01,2023-12-20,1
CLT00545,49,Célibataire,Retraité,Grand Est,48,Assurance Habitation,Essentiel,Agence,39.1,0,0.0,0.0,0,1,4.0,0,2022-10-13,2024-05-04,0
CLT00546,67,Célibataire,Fonctionnaire,Nouvelle-Aquitaine,36,Assurance Santé,Essentiel,Web,122.68,1,2595.54,1.0,2,0,3.0,0,2023-04-23,2024-04-20,0
CLT00547,43,Célibataire,Sans emploi,Bretagne,24,Assurance Habitation,Essentiel,Web,43.41,2,3744.95,0.0,2,0,4.0,0,2023-11-09,2024-01-25,0
CLT00548,58,Marié(e),Sans emploi,PACA,84,Assurance Vie,Premium,Courtier,137.6,0,0.0,1.0,1,1,4.0,0,2022-08-14,2023-02-18,0
CLT00549,27,Veuf/Veuve,Salarié,Grand Est,12,Multirisque Pro,Essentiel,Web,206.27,1,2542.29,2.0,1,0,4.0,1,2022-12-24,2023-08-07,0
CLT00550,33,Marié(e),Fonctionnaire,Bretagne,72,Assurance Habitation,Premium,Courtier,93.12,0,0.0,0.0,1,1,2.0,0,2022-08-12,2024-05-06,0
CLT00551,60,Marié(e),Retraité,PACA,48,Multirisque Pro,Confort,Agence,255.11,1,2192.98,3.0,1,2,,0,2022-09-04,2024-06-22,0
CLT00552,29,Marié(e),Retraité,Île-de-France,156,Multirisque Pro,Premium,Web,433.34,1,1886.91,1.0,3,0,3.0,0,2022-04-27,2023-05-27,0
CLT00553,69,Marié(e),Sans emploi,Île-de-France,96,Assurance Santé,Premium,Courtier,269.05,0,0.0,,3,0,4.0,0,2023-06-05,2024-01-19,0
CLT00554,60,Marié(e),Sans emploi,Occitanie,48,Assurance Vie,Essentiel,Courtier,70.38,0,0.0,0.0,1,1,5.0,0,2022-03-26,2022-07-02,0
CLT00555,27,En couple,Indépendant,PACA,12,Assurance Habitation,Premium,Agence,96.14,0,0.0,0.0,3,0,5.0,0,2023-12-03,2024-03-20,0
CLT00556,45,En couple,Salarié,PACA,12,Assurance Auto,Essentiel,Téléphone,80.02,0,0.0,0.0,3,0,5.0,0,2023-04-16,2024-04-17,0
CLT00557,63,Célibataire,Indépendant,PACA,120,Assurance Santé,Essentiel,Agence,126.23,0,0.0,0.0,3,0,4.0,0,2022-09-15,2024-04-08,0
CLT00558,54,Veuf/Veuve,Retraité,Nouvelle-Aquitaine,60,Assurance Auto,Premium,Web,150.05,0,0.0,0.0,3,0,4.0,0,2023-04-07,2024-02-23,0
CLT00559,45,Veuf/Veuve,Salarié,Île-de-France,96,Assurance Vie,Confort,Courtier,74.53,0,0.0,0.0,3,1,5.0,0,2023-07-02,2023-07-05,0
CLT00560,34,Marié(e),Sans emploi,PACA,96,Multirisque Pro,Essentiel,Agence,206.2,2,4236.98,0.0,1,0,5.0,0,2022-04-19,2023-02-09,0
CLT00561,74,Veuf/Veuve,Retraité,Nouvelle-Aquitaine,108,Assurance Santé,Premium,Agence,244.79,2,3818.03,1.0,0,0,3.0,0,2023-02-09,2024-04-04,1
CLT00562,33,En couple,Retraité,Occitanie,24,Assurance Auto,Confort,Web,95.83,3,3766.68,,1,0,1.0,1,2023-07-13,2023-12-11,1
CLT00563,44,En couple,Salarié,Île-de-France,96,Assurance Habitation,Confort,Courtier,70.0,2,1299.32,1.0,2,0,5.0,0,2022-02-12,2022-02-17,0
CLT00564,63,Marié(e),Indépendant,PACA,96,Multirisque Pro,Premium,Téléphone,467.24,1,2093.92,0.0,3,0,3.0,0,2022-12-19,2023-07-23,0
CLT00565,58,En couple,Indépendant,Auvergne-Rhône-Alpes,84,Assurance Vie,Premium,Web,115.7,0,0.0,0.0,2,0,5.0,1,2023-09-24,2024-01-31,0
CLT00566,25,Veuf/Veuve,Sans emploi,Île-de-France,96,Assurance Habitation,Essentiel,Web,47.16,0,0.0,0.0,3,0,4.0,0,2022-03-16,2023-01-07,0
CLT00567,26,Veuf/Veuve,Fonctionnaire,Occitanie,72,Assurance Auto,Confort,Agence,120.07,1,538.09,4.0,1,2,5.0,0,2023-01-01,2023-05-12,0
CLT00568,63,En couple,Fonctionnaire,PACA,72,Assurance Habitation,Essentiel,Courtier,42.59,0,0.0,2.0,3,3,5.0,0,2023-05-13,2023-12-29,1
CLT00569,36,Marié(e),Fonctionnaire,Auvergne-Rhône-Alpes,60,Assurance Santé,Premium,Courtier,237.53,0,0.0,0.0,1,0,5.0,0,2023-03-15,2023-06-09,0
CLT00570,33,Veuf/Veuve,Fonctionnaire,Occitanie,24,Assurance Auto,Confort,Web,126.63,0,0.0,3.0,1,0,4.0,0,2023-01-04,2023-05-21,0
CLT00571,35,Marié(e),Fonctionnaire,Hauts-de-France,48,Assurance Santé,Confort,Téléphone,171.57,0,0.0,0.0,3,0,3.0,0,2023-05-14,2024-02-20,0
CLT00572,60,En couple,Sans emploi,Nouvelle-Aquitaine,120,Assurance Auto,Essentiel,Agence,71.31,3,7870.8,,1,0,3.0,0,2022-07-21,2023-04-16,0
CLT00573,70,Célibataire,Sans emploi,Île-de-France,132,Assurance Auto,Premium,Agence,159.0,0,0.0,0.0,3,1,2.0,0,2023-08-16,2024-03-10,0
CLT00574,69,Veuf/Veuve,Indépendant,Nouvelle-Aquitaine,36,Multirisque Pro,Essentiel,Agence,206.01,2,3014.52,0.0,0,1,5.0,0,2023-01-10,2024-02-15,0
CLT00575,65,Veuf/Veuve,Sans emploi,Auvergne-Rhône-Alpes,168,Assurance Habitation,Premium,Courtier,106.95,1,433.02,3.0,2,0,4.0,0,2023-06-07,2023-07-23,0
CLT00576,65,En couple,Sans emploi,Occitanie,120,Assurance Vie,Confort,Agence,95.7,1,352.91,4.0,0,0,4.0,1,2022-05-24,2023-08-23,0
CLT00577,66,Marié(e),Salarié,Hauts-de-France,24,Assurance Habitation,Essentiel,Web,41.02,0,0.0,2.0,2,0,4.0,0,2022-08-13,2023-12-25,0
CLT00578,55,En couple,Salarié,Bretagne,24,Assurance Habitation,Essentiel,Courtier,43.65,4,6234.58,0.0,0,0,4.0,0,2023-11-16,2024-01-07,0
CLT00579,42,Veuf/Veuve,Salarié,Hauts-de-France,96,Multirisque Pro,Confort,Téléphone,250.22,3,5941.65,2.0,0,1,,0,2022-02-10,2023-12-06,1
CLT00580,61,En couple,Retraité,Nouvelle-Aquitaine,72,Assurance Santé,Essentiel,Courtier,121.2,0,0.0,1.0,0,2,5.0,0,2023-11-01,2024-02-05,0
CLT00581,65,Veuf/Veuve,Indépendant,Nouvelle-Aquitaine,120,Assurance Santé,Premium,Agence,246.81,2,4797.06,1.0,3,3,5.0,0,2023-06-13,2024-01-06,0
CLT00582,46,Célibataire,Sans emploi,Hauts-de-France,144,Assurance Santé,Confort,Téléphone,158.25,0,0.0,0.0,0,0,3.0,1,2022-05-23,2023-08-16,1
CLT00583,42,En couple,Indépendant,Nouvelle-Aquitaine,36,Assurance Habitation,Essentiel,Agence,39.55,0,0.0,1.0,1,0,2.0,0,2022-07-11,2022-12-19,0
CLT00584,69,Veuf/Veuve,Fonctionnaire,Occitanie,84,Assurance Santé,Premium,Agence,237.0,0,0.0,0.0,0,1,1.0,1,2022-04-27,2023-09-02,1
CLT00585,63,Veuf/Veuve,Salarié,Auvergne-Rhône-Alpes,120,Assurance Vie,Confort,Web,99.11,1,267.32,1.0,1,1,4.0,1,2022-09-07,2022-10-21,1
CLT00586,28,Célibataire,Sans emploi,Auvergne-Rhône-Alpes,12,Assurance Habitation,Premium,Web,104.3,0,0.0,0.0,0,0,,0,2022-05-31,2022-07-27,1
CLT00587,72,Célibataire,Fonctionnaire,Grand Est,96,Assurance Habitation,Confort,Web,68.87,0,0.0,5.0,3,1,2.0,0,2022-03-29,2022-11-05,1
CLT00588,22,En couple,Indépendant,Hauts-de-France,144,Assurance Vie,Premium,Téléphone,112.07,0,0.0,0.0,2,0,4.0,0,2023-02-25,2023-12-29,0
CLT00589,70,En couple,Fonctionnaire,Nouvelle-Aquitaine,156,Assurance Habitation,Premium,Web,92.39,0,0.0,0.0,1,0,3.0,1,2023-04-10,2024-02-09,1
CLT00590,49,Veuf/Veuve,Indépendant,Grand Est,24,Multirisque Pro,Essentiel,Web,215.8,2,1767.23,1.0,2,0,,0,2022-04-22,2022-05-08,0
CLT00591,30,Célibataire,Indépendant,Auvergne-Rhône-Alpes,132,Assurance Habitation,Premium,Téléphone,99.12,0,0.0,1.0,1,0,3.0,1,2023-05-03,2024-03-12,0
CLT00592,46,Veuf/Veuve,Indépendant,PACA,144,Multirisque Pro,Essentiel,Agence,192.47,0,0.0,1.0,2,0,2.0,0,2023-09-10,2024-06-12,0
CLT00593,46,Marié(e),Salarié,Grand Est,12,Assurance Auto,Premium,Téléphone,177.85,0,0.0,4.0,3,0,3.0,1,2023-12-16,2024-04-29,1
CLT00594,31,Marié(e),Sans emploi,Grand Est,168,Assurance Vie,Essentiel,Téléphone,64.46,1,1334.3,0.0,2,0,4.0,0,2023-12-15,2024-05-10,1
CLT00595,59,Veuf/Veuve,Indépendant,Nouvelle-Aquitaine,156,Assurance Auto,Confort,Web,124.19,0,0.0,2.0,1,0,5.0,0,2022-03-27,2023-01-11,0
CLT00596,43,En couple,Salarié,Nouvelle-Aquitaine,120,Multirisque Pro,Premium,Téléphone,356.66,0,0.0,1.0,0,0,4.0,0,2023-12-28,2023-12-29,0
CLT00597,38,Veuf/Veuve,Indépendant,Île-de-France,48,Multirisque Pro,Premium,Agence,369.9,0,0.0,2.0,2,0,,1,2023-12-06,2024-06-28,0
CLT00598,56,En couple,Retraité,PACA,36,Assurance Santé,Confort,Courtier,168.93,0,0.0,2.0,2,0,3.0,0,2023-10-30,2024-03-27,0
CLT00599,35,Marié(e),Retraité,Bretagne,156,Assurance Santé,Confort,Téléphone,163.95,1,1075.94,0.0,0,1,5.0,0,2022-07-28,2023-09-24,0
CLT00600,47,Marié(e),Sans emploi,Auvergne-Rhône-Alpes,72,Multirisque Pro,Premium,Téléphone,382.57,2,2045.93,1.0,3,1,5.0,0,2023-07-23,2024-03-26,0
CLT00601,66,En couple,Salarié,Grand Est,144,Assurance Santé,Confort,Courtier,174.05,0,0.0,0.0,1,0,4.0,0,2022-08-24,2023-11-24,0
CLT00602,32,Marié(e),Sans emploi,Grand Est,168,Assurance Habitation,Essentiel,Web,52.25,1,1968.82,1.0,3,0,,0,2023-09-21,2023-10-17,0
CLT00603,53,En couple,Retraité,PACA,48,Assurance Habitation,Confort,Agence,60.67,0,0.0,1.0,2,0,3.0,0,2023-09-07,2024-04-16,0
CLT00604,67,Marié(e),Salarié,Occitanie,72,Assurance Auto,Essentiel,Courtier,76.45,2,3919.08,1.0,0,0,5.0,0,2023-09-16,2023-10-05,0
CLT00605,68,En couple,Retraité,Île-de-France,60,Assurance Vie,Confort,Courtier,72.41,1,428.05,1.0,2,0,3.0,0,2023-03-26,2023-03-31,0
CLT00606,44,Célibataire,Sans emploi,Occitanie,12,Assurance Habitation,Premium,Courtier,79.75,1,1567.92,1.0,0,0,4.0,0,2023-06-07,2024-02-26,0
CLT00607,66,Marié(e),Indépendant,Île-de-France,48,Assurance Habitation,Premium,Web,96.22,0,0.0,0.0,2,0,3.0,1,2023-11-02,2023-11-02,1
CLT00608,26,Marié(e),Retraité,Grand Est,84,Assurance Habitation,Essentiel,Courtier,51.18,3,4412.98,1.0,2,0,4.0,0,2023-02-20,2023-12-17,0
CLT00609,25,Célibataire,Sans emploi,PACA,168,Assurance Habitation,Premium,Agence,84.8,0,0.0,4.0,0,0,,0,2022-10-19,2024-05-13,0
CLT00610,59,En couple,Sans emploi,Nouvelle-Aquitaine,168,Multirisque Pro,Confort,Courtier,240.12,0,0.0,1.0,2,0,4.0,0,2022-07-19,2023-10-27,0
CLT00611,46,En couple,Retraité,Nouvelle-Aquitaine,132,Assurance Vie,Premium,Agence,120.44,0,0.0,0.0,1,0,2.0,1,2023-06-03,2023-07-27,0
CLT00612,55,Célibataire,Sans emploi,Bretagne,144,Multirisque Pro,Essentiel,Courtier,224.9,3,2911.43,0.0,0,3,2.0,0,2022-09-21,2024-03-24,1
CLT00613,67,Veuf/Veuve,Indépendant,Grand Est,120,Multirisque Pro,Confort,Téléphone,304.89,1,2202.9,0.0,3,0,3.0,0,2022-12-14,2024-03-27,1
CLT00614,24,Célibataire,Fonctionnaire,Hauts-de-France,48,Assurance Vie,Premium,Agence,132.06,4,11810.32,1.0,1,1,4.0,0,2022-03-11,2023-04-06,0
CLT00615,67,Veuf/Veuve,Fonctionnaire,Bretagne,108,Assurance Habitation,Premium,Web,104.13,0,0.0,1.0,3,0,3.0,0,2023-06-13,2024-03-13,1
CLT00616,41,Marié(e),Salarié,Occitanie,96,Assurance Auto,Premium,Courtier,183.25,0,0.0,0.0,3,0,4.0,0,2023-02-13,2024-01-23,0
CLT00617,57,Marié(e),Fonctionnaire,Hauts-de-France,48,Assurance Santé,Essentiel,Web,109.96,0,0.0,4.0,0,0,5.0,0,2022-08-12,2024-03-21,0
CLT00618,35,En couple,Indépendant,Hauts-de-France,60,Assurance Santé,Essentiel,Web,115.72,0,0.0,1.0,3,0,5.0,0,2022-09-05,2023-06-03,0
CLT00619,29,Marié(e),Indépendant,Occitanie,84,Assurance Habitation,Essentiel,Web,49.07,2,4260.74,0.0,1,0,2.0,1,2022-04-20,2022-08-20,0
CLT00620,31,Célibataire,Retraité,Île-de-France,120,Assurance Auto,Premium,Téléphone,146.31,0,0.0,2.0,0,1,3.0,0,2023-01-16,2023-12-04,0
CLT00621,23,En couple,Sans emploi,Hauts-de-France,144,Assurance Vie,Premium,Courtier,130.26,0,0.0,4.0,3,0,4.0,1,2022-10-14,2023-11-25,1
CLT00622,51,Veuf/Veuve,Retraité,Île-de-France,108,Assurance Habitation,Premium,Web,81.74,1,692.49,0.0,3,0,1.0,0,2023-07-08,2023-07-24,0
CLT00623,45,Veuf/Veuve,Salarié,Auvergne-Rhône-Alpes,144,Multirisque Pro,Confort,Téléphone,259.78,0,0.0,2.0,2,0,3.0,0,2023-12-17,2024-04-27,0
CLT00624,36,En couple,Retraité,Île-de-France,120,Assurance Vie,Confort,Agence,80.5,0,0.0,1.0,1,3,1.0,1,2023-08-18,2023-10-08,1
CLT00625,28,Marié(e),Indépendant,Auvergne-Rhône-Alpes,132,Assurance Santé,Confort,Courtier,169.72,0,0.0,3.0,0,0,2.0,1,2022-10-03,2024-01-28,1
CLT00626,25,Veuf/Veuve,Retraité,Auvergne-Rhône-Alpes,48,Multirisque Pro,Confort,Courtier,282.38,3,6285.29,0.0,3,1,2.0,0,2022-08-04,2023-10-07,0
CLT00627,37,Veuf/Veuve,Indépendant,Nouvelle-Aquitaine,120,Assurance Santé,Confort,Téléphone,172.98,0,0.0,1.0,3,0,4.0,0,2023-08-09,2023-10-15,0
CLT00628,57,Marié(e),Indépendant,PACA,48,Multirisque Pro,Premium,Web,455.01,0,0.0,,1,0,3.0,0,2023-07-23,2024-02-29,1
CLT00629,50,Veuf/Veuve,Salarié,Auvergne-Rhône-Alpes,72,Assurance Vie,Essentiel,Web,54.62,0,0.0,1.0,2,3,5.0,0,2022-06-30,2023-09-04,0
CLT00630,67,Marié(e),Fonctionnaire,Hauts-de-France,168,Assurance Vie,Essentiel,Courtier,71.58,4,8490.8,0.0,3,0,3.0,1,2023-07-30,2024-05-15,0
CLT00631,25,Célibataire,Indépendant,Auvergne-Rhône-Alpes,144,Assurance Auto,Confort,Agence,114.38,0,0.0,0.0,0,2,5.0,1,2022-09-18,2024-01-18,1
CLT00632,66,Marié(e),Fonctionnaire,Nouvelle-Aquitaine,120,Assurance Auto,Confort,Courtier,124.11,0,0.0,,0,0,3.0,0,2023-07-28,2024-05-08,0
CLT00633,27,Célibataire,Fonctionnaire,Grand Est,96,Assurance Santé,Confort,Agence,189.33,1,1038.76,1.0,0,0,5.0,0,2023-11-27,2024-04-30,0
CLT00634,63,Marié(e),Fonctionnaire,Nouvelle-Aquitaine,72,Assurance Habitation,Premium,Web,77.03,2,1909.93,2.0,0,0,5.0,0,2023-11-21,2024-03-30,0
CLT00635,73,Veuf/Veuve,Sans emploi,PACA,60,Assurance Vie,Premium,Téléphone,105.53,1,1964.49,,0,0,5.0,0,2022-10-21,2024-02-07,0
CLT00636,33,Veuf/Veuve,Salarié,Grand Est,156,Assurance Habitation,Essentiel,Courtier,51.1,0,0.0,0.0,1,0,4.0,0,2022-03-23,2022-09-04,0
CLT00637,60,Marié(e),Fonctionnaire,Bretagne,144,Assurance Santé,Essentiel,Courtier,107.78,0,0.0,0.0,1,0,2.0,0,2023-09-12,2024-04-01,0
CLT00638,39,Veuf/Veuve,Indépendant,Hauts-de-France,156,Assurance Santé,Confort,Courtier,192.37,0,0.0,2.0,3,0,5.0,0,2022-07-08,2022-07-31,0
CLT00639,27,Célibataire,Indépendant,Nouvelle-Aquitaine,72,Assurance Habitation,Premium,Web,93.35,4,6114.78,2.0,0,0,3.0,1,2022-06-20,2023-07-31,0
CLT00640,57,Célibataire,Salarié,Hauts-de-France,24,Assurance Auto,Essentiel,Agence,74.97,2,1264.73,1.0,3,1,1.0,0,2023-02-11,2023-11-06,1
CLT00641,51,Célibataire,Retraité,Auvergne-Rhône-Alpes,96,Assurance Auto,Essentiel,Courtier,92.7,3,2215.71,2.0,2,1,4.0,0,2022-11-13,2023-07-05,1
CLT00642,61,En couple,Indépendant,Hauts-de-France,120,Assurance Habitation,Premium,Courtier,90.21,0,0.0,0.0,0,1,4.0,0,2023-06-24,2023-09-19,0
CLT00643,68,Veuf/Veuve,Retraité,Bretagne,84,Assurance Auto,Essentiel,Courtier,78.72,0,0.0,,1,1,4.0,0,2023-07-08,2023-11-24,0
CLT00644,34,Veuf/Veuve,Sans emploi,Auvergne-Rhône-Alpes,144,Multirisque Pro,Confort,Web,303.59,0,0.0,1.0,1,2,2.0,0,2023-03-22,2023-12-15,1
CLT00645,69,En couple,Salarié,Hauts-de-France,12,Multirisque Pro,Confort,Courtier,250.81,0,0.0,3.0,1,1,4.0,0,2023-03-29,2023-09-02,0
CLT00646,31,Marié(e),Salarié,Auvergne-Rhône-Alpes,12,Assurance Santé,Confort,Courtier,170.08,0,0.0,3.0,1,0,4.0,1,2022-01-01,2023-06-20,0
CLT00647,72,Célibataire,Retraité,Hauts-de-France,84,Assurance Habitation,Confort,Courtier,63.62,0,0.0,3.0,0,1,4.0,0,2023-05-04,2023-10-04,0
CLT00648,23,Célibataire,Sans emploi,Occitanie,108,Assurance Auto,Confort,Courtier,131.52,1,1372.99,1.0,2,1,1.0,0,2023-01-18,2023-07-30,0
CLT00649,40,En couple,Indépendant,Grand Est,36,Assurance Vie,Premium,Téléphone,120.05,0,0.0,4.0,2,1,3.0,0,2023-10-24,2024-01-31,0
CLT00650,50,Veuf/Veuve,Indépendant,PACA,24,Assurance Vie,Essentiel,Courtier,53.11,0,0.0,0.0,3,0,5.0,0,2023-06-14,2024-04-22,0
CLT00651,67,En couple,Salarié,Grand Est,156,Assurance Santé,Confort,Courtier,156.85,0,0.0,1.0,1,0,5.0,0,2022-07-06,2022-11-22,0
CLT00652,72,Marié(e),Sans emploi,Hauts-de-France,24,Assurance Santé,Essentiel,Téléphone,113.29,4,10411.16,1.0,0,1,3.0,0,2023-05-19,2023-08-23,1
CLT00653,24,Célibataire,Indépendant,Île-de-France,72,Assurance Santé,Essentiel,Web,114.97,0,0.0,2.0,0,1,2.0,0,2022-04-15,2023-01-28,0
CLT00654,65,En couple,Salarié,Île-de-France,48,Assurance Santé,Essentiel,Téléphone,105.39,1,2129.71,0.0,2,1,5.0,0,2022-06-04,2022-06-19,0
CLT00655,51,Marié(e),Retraité,Grand Est,60,Assurance Vie,Essentiel,Courtier,57.07,3,1018.83,,3,0,5.0,0,2023-01-16,2024-05-04,0
CLT00656,52,Célibataire,Fonctionnaire,Auvergne-Rhône-Alpes,132,Assurance Auto,Confort,Agence,100.81,0,0.0,1.0,2,0,1.0,0,2023-02-06,2023-03-14,0
CLT00657,42,Marié(e),Retraité,Occitanie,156,Multirisque Pro,Confort,Web,307.94,2,4137.06,0.0,0,0,5.0,0,2022-01-13,2022-05-17,0
CLT00658,72,Célibataire,Indépendant,Occitanie,60,Assurance Habitation,Confort,Téléphone,72.79,1,640.17,4.0,3,0,5.0,0,2023-04-17,2024-04-27,1
CLT00659,24,Veuf/Veuve,Fonctionnaire,Hauts-de-France,144,Assurance Auto,Premium,Web,190.82,0,0.0,1.0,1,0,5.0,0,2022-11-27,2023-05-08,0
CLT00660,73,Veuf/Veuve,Fonctionnaire,Nouvelle-Aquitaine,144,Assurance Auto,Premium,Agence,152.63,0,0.0,4.0,3,0,2.0,1,2022-07-23,2023-07-27,1
CLT00661,71,En couple,Retraité,PACA,84,Assurance Auto,Premium,Web,141.67,1,1196.99,2.0,3,0,2.0,0,2022-11-29,2022-12-14,0
CLT00662,39,En couple,Salarié,Grand Est,12,Assurance Habitation,Confort,Agence,62.04,0,0.0,0.0,2,0,4.0,0,2022-02-13,2023-10-01,0
CLT00663,35,Célibataire,Indépendant,Bretagne,12,Assurance Vie,Premium,Web,105.32,0,0.0,1.0,2,0,5.0,0,2022-06-11,2023-11-04,0
CLT00664,60,Célibataire,Fonctionnaire,Île-de-France,96,Assurance Auto,Premium,Courtier,162.43,0,0.0,2.0,2,0,4.0,1,2023-10-23,2023-12-01,0
CLT00665,40,En couple,Fonctionnaire,Hauts-de-France,132,Multirisque Pro,Essentiel,Web,233.58,1,1677.73,,1,2,3.0,0,2023-07-26,2024-06-20,1
CLT00666,51,Veuf/Veuve,Fonctionnaire,Île-de-France,12,Assurance Santé,Confort,Web,144.87,0,0.0,1.0,3,0,2.0,0,2022-05-18,2023-01-29,1
CLT00667,69,Veuf/Veuve,Indépendant,Nouvelle-Aquitaine,12,Assurance Auto,Confort,Téléphone,102.43,0,0.0,0.0,0,1,3.0,0,2023-08-04,2023-11-07,0
CLT00668,27,Marié(e),Sans emploi,Hauts-de-France,84,Multirisque Pro,Confort,Courtier,271.2,1,773.94,2.0,2,1,4.0,0,2023-07-22,2023-10-12,0
CLT00669,52,Marié(e),Fonctionnaire,Hauts-de-France,96,Assurance Auto,Premium,Web,146.58,0,0.0,0.0,1,0,4.0,0,2023-07-09,2024-01-12,0
CLT00670,48,Célibataire,Sans emploi,Auvergne-Rhône-Alpes,108,Assurance Vie,Essentiel,Téléphone,57.75,0,0.0,0.0,0,0,4.0,1,2023-01-08,2023-09-09,0
CLT00671,63,En couple,Sans emploi,Grand Est,72,Assurance Santé,Premium,Agence,208.37,0,0.0,0.0,2,1,5.0,0,2023-12-01,2024-04-06,0
CLT00672,40,Veuf/Veuve,Fonctionnaire,Bretagne,144,Multirisque Pro,Essentiel,Courtier,211.17,1,762.0,3.0,2,0,,0,2022-04-24,2022-07-31,0
CLT00673,71,En couple,Indépendant,Île-de-France,72,Multirisque Pro,Premium,Agence,429.24,2,3011.7,0.0,2,0,4.0,0,2022-02-02,2022-08-27,1
CLT00674,35,Célibataire,Sans emploi,PACA,72,Assurance Auto,Confort,Web,111.02,4,2758.7,1.0,2,0,2.0,0,2023-10-20,2024-05-21,1
CLT00675,42,Célibataire,Fonctionnaire,Nouvelle-Aquitaine,120,Assurance Vie,Premium,Téléphone,132.38,0,0.0,2.0,3,0,5.0,0,2022-08-15,2024-04-26,0
CLT00676,49,Célibataire,Retraité,Hauts-de-France,168,Assurance Auto,Essentiel,Web,80.6,0,0.0,1.0,0,0,2.0,0,2023-10-17,2023-11-17,1
CLT00677,64,Célibataire,Sans emploi,Bretagne,24,Assurance Santé,Premium,Téléphone,278.39,0,0.0,3.0,3,0,3.0,0,2022-09-30,2024-03-24,1
